,grayscale_ent,grayscale_ent_devN2,grayscale_std,grayscale_std_devN2,grayscale_skew,grayscale_skew_devN2,saturation_ent,saturation_ent_devN2,saturation_std,saturation_std_devN2,saturation_skew,saturation_skew_devN2,labels,file_names
0,5.723101866373262,0.7011943316672672,17.27381025506581,7.367968726869938,2.2629905455118497,0.3071828326881437,6.340093941173448,0.23572689515321912,19.847445413691986,3.3361360026478675,0.1624420082089683,0.17629334653879009,0,_PBD_1_120sp_2h80C_x10_1 [Published].jpg
1,5.275578405252533,1.1393549600497987,16.772240133751925,9.909640297105158,3.3358696143719997,3.2795137785862445,5.905883205306285,0.680085789793783,15.847841931587821,8.211423448388537,0.8261528766578486,0.9362103254743037,0,_PBD_1_120sp_2h80C_x10_2 [Published].jpg
2,5.176904681899853,0.7925772187737253,12.108522665675595,6.541351508251544,3.3048612881332815,2.4748516008303687,5.905990990882364,0.43667223556452034,14.734245501703812,4.8152461867222796,0.40517637865321765,0.3219744585136556,0,_PBD_1_120sp_30min100C_x10_1 [Published].jpg
3,6.214066150433569,1.3027298833861873,21.1279299000948,14.739336681330053,1.4174676996773898,1.8553531147898021,6.045253870190139,1.5295891121505945,16.60789427656871,12.37648641236356,0.05083834090364645,2.4772282502235647,0,_PBD_1_160sp_19h80C_x10_3 [Published].jpg
4,6.685237962728413,0.6374772188015679,25.948550449592453,10.478559483823178,0.3609794565263109,0.3193496822475691,6.358310648893258,0.4692647053541005,21.46238484108503,4.72010315697165,0.10954714137237993,0.9336459815998673,0,_PBD_1_160sp_2h100C_x10_3 [Published].jpg
5,5.915644991926885,0.6276880714091657,17.054368128238806,8.318343956540135,1.1418765551211778,0.9677430591562122,5.421124559797504,1.0251644519376624,12.424112881191878,5.733670642644952,-0.4845476937221858,1.7089165066862595,0,_PBD_1_160sp_2h80C_x10_3 [Published].jpg
6,5.17576951188905,0.8753646386423123,11.33629947748516,5.651200590062328,2.2716431641875414,3.0197910715635996,4.938791257812738,1.0170408384622933,8.403188376935876,4.697960656912896,1.426891896315804,4.461771293000475,0,_PBD_1_160sp_30m80C_x10_3 [Published].jpg
7,5.34549008720095,1.4977026256819268,11.94796136598586,9.646676542195936,1.5880037587846672,2.986181781373746,4.860343809993424,1.162480806446971,7.917735874681492,5.000821008252548,1.3276467471195865,4.391159186661219,0,_PBD_1_160sp_30m80C_x10_4 [Published].jpg
8,5.760214871715057,1.253173149710701,16.542856376103636,11.122487467754395,1.7824710382533338,1.655645798456637,5.828898651292389,0.26380699815485215,13.979298511689338,2.9337037181339842,0.35297768716738376,0.5560689520713767,0,_PBD_1_160sp_6h100C_x10_1 [Published].jpg
9,5.930378337966779,0.6707916909705665,18.230772027692517,8.132965012352065,1.1940357668706238,1.4143226561742757,5.686854249449572,0.761542829513662,13.036118205544748,7.067014075175138,0.7501940147939897,0.7165299573850256,0,_PBD_1_160sp_6h100C_x10_3 [Published].jpg
