Polymer,WhiteDensity_unweighted,WhiteDensity_weighted,Entropy,IntensitySum,IntensityStd,IntensityMean,IntensityMed,Skew
_PBD_1_160sp_20m100C_x10_1,0.831462445352718,0.833355799887472,6.29048394283032,326677.599248758,0.0981693453589108,0.264083477158695,0.257861635220126,0.640346305174994
_PBD_1_160sp_20m100C_x10_2,0.725036862663942,0.728120169859275,6.73057430976149,352015.778116491,0.11859577281165,0.284566651994214,0.272,0.409498308746108
_PBD_1_80sp_19h80C_30m125C_x10_3,0.555766905088341,0.55806566808728,6.1986411098323,390033.478598515,0.076203246538854,0.315299847536115,0.305343511450382,-0.312063395018901
_PBD_1_80sp_2h100C_x10_1,0.576547423493805,0.579256344258478,6.3480745673425,396702.440979777,0.0978566329912178,0.320690981726933,0.291866028708134,-0.192658145352083
_PBD_1_80sp_2h100C_x10_2,0.799430730527459,0.802296378243268,5.97835361842411,342080.972973315,0.0771104241995456,0.276535437447709,0.272108843537415,0.191307510153162
_PBD_1_80sp_2h100C_x10_3,0.786059930931009,0.789095745110847,5.99347027786638,353366.181599722,0.082509541632732,0.28565830703343,0.274193548387097,0.385579337144882
_PBD_1_80sp_2h100C_x10_4,0.603278513593916,0.605694392348087,6.32968448906192,389253.958353657,0.0982658456370135,0.314669689798789,0.287292817679558,-0.179695943010678
_PBD_1_=80sp_1h100C_x10_3,0.576000142276949,0.578237972747497,6.3584272281637,392450.039722932,0.0969794836142604,0.317253375619981,0.285714285714286,-0.0411525695620917
