Polymer,WhiteDensity_unweighted,WhiteDensity_weighted,Entropy,IntensitySum,IntensityStd,IntensityMean,IntensityMed,Skew
_PBD_1_120sp_10m100C_x10_2,0.511835663657294,0.513661618529632,6.38932450950898,322717.541242153,0.139404286647883,0.260882198924316,0.251461988304094,0.115929303152884
_PBD_1_120sp_10m100C_x10_3,0.507277142561502,0.509862076241043,6.66493230533461,318665.759343662,0.123258861848401,0.257606771852173,0.254464285714286,0.180336145389103
_PBD_1_120sp_2h100C_x10_1,0.552640854179062,0.556027914575627,6.64570883710314,378099.227135236,0.100958015856301,0.305652297073651,0.29585798816568,-0.138009581337317
_PBD_1_120sp_2h100C_x10_2,0.736742375248985,0.738993746281398,6.13706475789477,355542.565318819,0.0838922835289044,0.287417677683553,0.272277227722772,0.348953821880482
_PBD_1_120sp_2h100C_x10_4,0.556224454820602,0.558754619958869,6.57120756002172,372614.941452512,0.0998899830733025,0.301218845756034,0.288461538461538,-0.0303752634380106
_PBD_1_160sp_10m100C_x10_3,0.482326131101741,0.483617941123212,6.76827488838524,308415.251324328,0.134770318883216,0.249320345704148,0.256544502617801,0.0630089806685578
_PBD_1_80sp_19h80C_30m125C_x10_1,0.519775687456347,0.522140132285226,6.30443002720458,394805.243049023,0.0824291656226686,0.319157302565692,0.316176470588235,-0.480499878483615
_PBD_1_80sp_19h80C_30m125C_x10_6,0.598152501487441,0.600423880215744,6.21972061979644,378872.955158482,0.079722531436991,0.306277772426794,0.291390728476821,-0.158977326389517
